MODEL_CATALOG	MODEL_SCHEMA	MODEL_NAME	ATTRIBUTE_NAME	NODE_NAME	NODE_UNIQUE_NAME	NODE_TYPE	NODE_GUID	NODE_CAPTION	CHILDREN_CARDINALITY	PARENT_UNIQUE_NAME	NODE_DESCRIPTION	NODE_RULE	MARGINAL_RULE	NODE_PROBABILITY	MARGINAL_PROBABILITY	NODE_DISTRIBUTION	NODE_SUPPORT	MSOLAP_MODEL_COLUMN	MSOLAP_NODE_SCORE	MSOLAP_NODE_SHORT_CAPTION
Analysis Services Project2		Process Events		231	231	7		Process = mobsync.exe, Parent = Explorer.EXE, User Domain Name = ACH	0	0	Process = mobsync.exe, Parent = Explorer.EXE, User Domain Name = ACH			0,0018827916499104304	0,0018827916499104304	NODE_DISTRIBUTION	309		0,00083272659419034287	
Analysis Services Project2		Process Events		106	106	7		Process = sqlservr.exe, Parent = Unknown Process	0	0	Process = sqlservr.exe, Parent = Unknown Process			0,0018401394118865695	0,0018401394118865695	NODE_DISTRIBUTION	302		0,64116062832839793	
Analysis Services Project2		Process Events		11	11	7		Process = sqlservr.exe	0	0	Process = sqlservr.exe			0,0018401394118865695	0,0018401394118865695	NODE_DISTRIBUTION	302		1	
Analysis Services Project2		Process Events		104	104	7		User Name = Zaharova_TS, User Domain Name = ACH	0	0	User Name = Zaharova_TS, User Domain Name = ACH			0,001834046235026018	0,001834046235026018	NODE_DISTRIBUTION	301		0,16229176568079068	
Analysis Services Project2		Process Events		9	9	7		User Name = Zaharova_TS	0	0	User Name = Zaharova_TS			0,001834046235026018	0,001834046235026018	NODE_DISTRIBUTION	301		1	
Analysis Services Project2		Process Events		10	10	7		Process = kodakimg.exe	0	0	Process = kodakimg.exe			0,001834046235026018	0,001834046235026018	NODE_DISTRIBUTION	301		1	
Analysis Services Project2		Process Events		105	105	7		Process = kodakimg.exe, User Domain Name = ACH	0	0	Process = kodakimg.exe, User Domain Name = ACH			0,0018218598813049148	0,0018218598813049148	NODE_DISTRIBUTION	299		0,16337732933082941	
Analysis Services Project2		Process Events		131	131	7		User Name = Kuzina_AV, Parent = Explorer.EXE	0	0	User Name = Kuzina_AV, Parent = Explorer.EXE			0,0018157667044443632	0,0018157667044443632	NODE_DISTRIBUTION	298		0,13217824284393182	
Analysis Services Project2		Process Events		133	133	7		User Name = Kuzina_AV, Parent = Explorer.EXE, User Domain Name = ACH	0	0	User Name = Kuzina_AV, Parent = Explorer.EXE, User Domain Name = ACH			0,0018157667044443632	0,0018157667044443632	NODE_DISTRIBUTION	298		0,0003688494168764847	
Analysis Services Project2		Process Events		117	117	7		User Name = Karpov_PS, Parent = Explorer.EXE, User Domain Name = ACH	0	0	User Name = Karpov_PS, Parent = Explorer.EXE, User Domain Name = ACH			0,0018157667044443632	0,0018157667044443632	NODE_DISTRIBUTION	298		0,00034511647852518277	
Analysis Services Project2		Process Events		115	115	7		User Name = Karpov_PS, Parent = Explorer.EXE	0	0	User Name = Karpov_PS, Parent = Explorer.EXE			0,0018157667044443632	0,0018157667044443632	NODE_DISTRIBUTION	298		0,12367347654834371	
Analysis Services Project2		Process Events		159	159	7		Process = garant.exe, Parent = Unknown Process	0	0	Process = garant.exe, Parent = Unknown Process			0,0018096735275838116	0,0018096735275838116	NODE_DISTRIBUTION	297		0,97793186745038474	
Analysis Services Project2		Process Events		162	162	7		Process = garant.exe, User Domain Name = ACH, Parent = Unknown Process	0	0	Process = garant.exe, User Domain Name = ACH, Parent = Unknown Process			0,0018096735275838116	0,0018096735275838116	NODE_DISTRIBUTION	297		0,0026992964571529287	
Analysis Services Project2		Process Events		108	108	7		Process = spider.exe, Parent = Explorer.EXE	0	0	Process = spider.exe, Parent = Explorer.EXE			0,00180358035072326	0,00180358035072326	NODE_DISTRIBUTION	296		0,11559011759172617	
Analysis Services Project2		Process Events		8	8	7		User Name = Lesin_IU	0	0	User Name = Lesin_IU			0,00180358035072326	0,00180358035072326	NODE_DISTRIBUTION	296		1	
Analysis Services Project2		Process Events		103	103	7		User Name = Lesin_IU, User Domain Name = ACH	0	0	User Name = Lesin_IU, User Domain Name = ACH			0,00180358035072326	0,00180358035072326	NODE_DISTRIBUTION	296		0,16229176568079065	
Analysis Services Project2		Process Events		7	7	7		User Name = Donbrovskiy_SA	0	0	User Name = Donbrovskiy_SA			0,0017974871738627085	0,0017974871738627085	NODE_DISTRIBUTION	295		1	
Analysis Services Project2		Process Events		102	102	7		User Name = Donbrovskiy_SA, User Domain Name = ACH	0	0	User Name = Donbrovskiy_SA, User Domain Name = ACH			0,0017974871738627085	0,0017974871738627085	NODE_DISTRIBUTION	295		0,16229176568079065	
Analysis Services Project2		Process Events		100	100	7		User Name = Kudr, User Domain Name = ACH	0	0	User Name = Kudr, User Domain Name = ACH			0,001779207643281054	0,001779207643281054	NODE_DISTRIBUTION	292		0,16229176568079068	
Analysis Services Project2		Process Events		101	101	7		Process = alg.exe, Parent = Unknown Process	0	0	Process = alg.exe, Parent = Unknown Process			0,001779207643281054	0,001779207643281054	NODE_DISTRIBUTION	292		0,64116062832839793	
Analysis Services Project2		Process Events		6	6	7		Process = alg.exe	0	0	Process = alg.exe			0,001779207643281054	0,001779207643281054	NODE_DISTRIBUTION	292		1	
Analysis Services Project2		Process Events		5	5	7		User Name = Kudr	0	0	User Name = Kudr			0,001779207643281054	0,001779207643281054	NODE_DISTRIBUTION	292		1	
Analysis Services Project2		Process Events		110	110	7		Process = spider.exe, Parent = Explorer.EXE, User Domain Name = ACH	0	0	Process = spider.exe, Parent = Explorer.EXE, User Domain Name = ACH			0,0017731144664205024	0,0017731144664205024	NODE_DISTRIBUTION	291		0,00032589973076220839	
Analysis Services Project2		Process Events		4	4	7		User Name = user10	0	0	User Name = user10			0,0017670212895599508	0,0017670212895599508	NODE_DISTRIBUTION	290		1	
Analysis Services Project2		Process Events		160	160	7		Process = garant.exe, User Name = Karaseva, User Domain Name = ACH	0	0	Process = garant.exe, User Name = Karaseva, User Domain Name = ACH			0,0017670212895599508	0,0017670212895599508	NODE_DISTRIBUTION	290		0,00044795921138082463	
Analysis Services Project2		Process Events		157	157	7		Process = garant.exe, User Name = Karaseva	0	0	Process = garant.exe, User Name = Karaseva			0,0017670212895599508	0,0017670212895599508	NODE_DISTRIBUTION	290		0,0057964391474426939	
Analysis Services Project2		Process Events		99	99	7		User Name = user10, User Domain Name = ACH	0	0	User Name = user10, User Domain Name = ACH			0,0017670212895599508	0,0017670212895599508	NODE_DISTRIBUTION	290		0,16229176568079068	
Analysis Services Project2		Process Events		219	219	7		Process = EXCEL.EXE, User Name = Atamanjuk_IM, Parent = Explorer.EXE	0	0	Process = EXCEL.EXE, User Name = Atamanjuk_IM, Parent = Explorer.EXE			0,0017548349358388476	0,0017548349358388476	NODE_DISTRIBUTION	288		0,000530841831733452	
Analysis Services Project2		Process Events		220	220	7		Process = EXCEL.EXE, User Name = Atamanjuk_IM, User Domain Name = ACH	0	0	Process = EXCEL.EXE, User Name = Atamanjuk_IM, User Domain Name = ACH			0,0017548349358388476	0,0017548349358388476	NODE_DISTRIBUTION	288		0,000815819755826005	
Analysis Services Project2		Process Events		216	216	7		Process = EXCEL.EXE, User Name = Atamanjuk_IM	0	0	Process = EXCEL.EXE, User Name = Atamanjuk_IM			0,0017548349358388476	0,0017548349358388476	NODE_DISTRIBUTION	288		0,017279868752970426	
Analysis Services Project2		Process Events		161	161	7		Process = garant.exe, User Name = Karaseva, Parent = Unknown Process	0	0	Process = garant.exe, User Name = Karaseva, Parent = Unknown Process			0,0017426485821177445	0,0017426485821177445	NODE_DISTRIBUTION	286		0,0017944889845056399	
Analysis Services Project2		Process Events		3	3	7		Parent = MsiExec.exe	0	0	Parent = MsiExec.exe			0,00172436905153609	0,00172436905153609	NODE_DISTRIBUTION	283		1	
Analysis Services Project2		Process Events		201	201	7		User Name = Neveshkina_EV, Process = WINWORD.EXE, Parent = Explorer.EXE	0	0	User Name = Neveshkina_EV, Process = WINWORD.EXE, Parent = Explorer.EXE			0,0017182758746755384	0,0017182758746755384	NODE_DISTRIBUTION	282		0,00047349996165697064	
Analysis Services Project2		Process Events		98	98	7		User Name = Gatagonova_FA, User Domain Name = ACH	0	0	User Name = Gatagonova_FA, User Domain Name = ACH			0,0017182758746755384	0,0017182758746755384	NODE_DISTRIBUTION	282		0,16229176568079065	
Analysis Services Project2		Process Events		2	2	7		User Name = Gatagonova_FA	0	0	User Name = Gatagonova_FA			0,0017182758746755384	0,0017182758746755384	NODE_DISTRIBUTION	282		1	
Analysis Services Project2		Process Events		97	97	7		Process = Ati2evxx.exe, Parent = Unknown Process	0	0	Process = Ati2evxx.exe, Parent = Unknown Process			0,0017060895209544352	0,0017060895209544352	NODE_DISTRIBUTION	280		0,64116062832839782	
Analysis Services Project2		Process Events		1	1	7		Process = Ati2evxx.exe	0	0	Process = Ati2evxx.exe			0,0017060895209544352	0,0017060895209544352	NODE_DISTRIBUTION	280		1	
Analysis Services Project2		Process Events		1355	1355	8		Process = ssmypics.scr -> Parent = Unknown Process	0	0	Process = ssmypics.scr -> Parent = Unknown Process	<AssocRule support="580" confidence="1.000000" length="2" LHS_ID="49" rule="Process = ssmypics.scr -> Parent = Unknown Process"/>		1	1	NODE_DISTRIBUTION	580	49	0,19315035857375823	
Analysis Services Project2		Process Events		1356	1356	8		User Name = Gatagonova_FA -> User Domain Name = ACH	0	0	User Name = Gatagonova_FA -> User Domain Name = ACH	<AssocRule support="282" confidence="1.000000" length="2" LHS_ID="2" rule="User Name = Gatagonova_FA -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	282	2	0,79203619169312234	
Analysis Services Project2		Process Events		1357	1357	8		User Name = user10 -> User Domain Name = ACH	0	0	User Name = user10 -> User Domain Name = ACH	<AssocRule support="290" confidence="1.000000" length="2" LHS_ID="4" rule="User Name = user10 -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	290	4	0,79218888130466336	
Analysis Services Project2		Process Events		1358	1358	8		User Name = Kudr -> User Domain Name = ACH	0	0	User Name = Kudr -> User Domain Name = ACH	<AssocRule support="292" confidence="1.000000" length="2" LHS_ID="5" rule="User Name = Kudr -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	292	5	0,79222670169103826	
Analysis Services Project2		Process Events		1359	1359	8		Process = alg.exe -> Parent = Unknown Process	0	0	Process = alg.exe -> Parent = Unknown Process	<AssocRule support="292" confidence="1.000000" length="2" LHS_ID="6" rule="Process = alg.exe -> Parent = Unknown Process"/>		1	1	NODE_DISTRIBUTION	292	6	0,19198805253945386	
Analysis Services Project2		Process Events		1360	1360	8		User Name = Donbrovskiy_SA -> User Domain Name = ACH	0	0	User Name = Donbrovskiy_SA -> User Domain Name = ACH	<AssocRule support="295" confidence="1.000000" length="2" LHS_ID="7" rule="User Name = Donbrovskiy_SA -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	295	7	0,79228318003578135	
Analysis Services Project2		Process Events		1361	1361	8		User Name = Lesin_IU -> User Domain Name = ACH	0	0	User Name = Lesin_IU -> User Domain Name = ACH	<AssocRule support="296" confidence="1.000000" length="2" LHS_ID="8" rule="User Name = Lesin_IU -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	296	8	0,79230194026941814	
Analysis Services Project2		Process Events		1362	1362	8		User Name = Zaharova_TS -> User Domain Name = ACH	0	0	User Name = Zaharova_TS -> User Domain Name = ACH	<AssocRule support="301" confidence="1.000000" length="2" LHS_ID="9" rule="User Name = Zaharova_TS -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	301	9	0,79239526230308865	
Analysis Services Project2		Process Events		1363	1363	8		User Name = Vasiljov_BV, Parent = Explorer.EXE -> User Domain Name = ACH	0	0	User Name = Vasiljov_BV, Parent = Explorer.EXE -> User Domain Name = ACH	<AssocRule support="482" confidence="1.000000" length="3" LHS_ID="191" rule="User Name = Vasiljov_BV, Parent = Explorer.EXE -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	482	191	0,79544781257395758	
Analysis Services Project2		Process Events		1364	1364	8		Process = sqlservr.exe -> Parent = Unknown Process	0	0	Process = sqlservr.exe -> Parent = Unknown Process	<AssocRule support="302" confidence="1.000000" length="2" LHS_ID="11" rule="Process = sqlservr.exe -> Parent = Unknown Process"/>		1	1	NODE_DISTRIBUTION	302	11	0,19205168648072188	
Analysis Services Project2		Process Events		1365	1365	8		Parent = garant.exe -> User Domain Name = ACH	0	0	Parent = garant.exe -> User Domain Name = ACH	<AssocRule support="311" confidence="1.000000" length="2" LHS_ID="13" rule="Parent = garant.exe -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	311	13	0,79257963571750578	
Analysis Services Project2		Process Events		1366	1366	8		User Name = Karaseva -> User Domain Name = ACH	0	0	User Name = Karaseva -> User Domain Name = ACH	<AssocRule support="609" confidence="1.000000" length="2" LHS_ID="51" rule="User Name = Karaseva -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	609	51	0,797411487294135	
Analysis Services Project2		Process Events		1367	1367	8		User Name = Kopylov_VK, Parent = Explorer.EXE -> User Domain Name = ACH	0	0	User Name = Kopylov_VK, Parent = Explorer.EXE -> User Domain Name = ACH	<AssocRule support="457" confidence="1.000000" length="3" LHS_ID="181" rule="User Name = Kopylov_VK, Parent = Explorer.EXE -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	457	181	0,7950502470398676	
Analysis Services Project2		Process Events		1368	1368	8		Process = svchost.exe, Duration = 30083 - 37171 -> Parent = Unknown Process	0	0	Process = svchost.exe, Duration = 30083 - 37171 -> Parent = Unknown Process	<AssocRule support="1793" confidence="1.000000" length="3" LHS_ID="314" rule="Process = svchost.exe, Duration = 30083 - 37171 -> Parent = Unknown Process"/>		1	1	NODE_DISTRIBUTION	1793	314	0,19548542818448297	
Analysis Services Project2		Process Events		1369	1369	8		Process = DevService.exe -> Parent = Unknown Process	0	0	Process = DevService.exe -> Parent = Unknown Process	<AssocRule support="960" confidence="1.000000" length="2" LHS_ID="67" rule="Process = DevService.exe -> Parent = Unknown Process"/>		1	1	NODE_DISTRIBUTION	960	67	0,19401513420039168	
Analysis Services Project2		Process Events		1370	1370	8		User Name = Martinova -> User Domain Name = ACH	0	0	User Name = Martinova -> User Domain Name = ACH	<AssocRule support="328" confidence="1.000000" length="2" LHS_ID="15" rule="User Name = Martinova -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	328	15	0,79288681082757162	
Analysis Services Project2		Process Events		1371	1371	8		User Name = Bondarenko_LV -> User Domain Name = ACH	0	0	User Name = Bondarenko_LV -> User Domain Name = ACH	<AssocRule support="334" confidence="1.000000" length="2" LHS_ID="16" rule="User Name = Bondarenko_LV -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	334	16	0,79299353286811791	
Analysis Services Project2		Process Events		1372	1372	8		User Name = Ushakova -> User Domain Name = ACH	0	0	User Name = Ushakova -> User Domain Name = ACH	<AssocRule support="343" confidence="1.000000" length="2" LHS_ID="17" rule="User Name = Ushakova -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	343	17	0,79315211770332739	
Analysis Services Project2		Process Events		1373	1373	8		User Name = Grosheva -> User Domain Name = ACH	0	0	User Name = Grosheva -> User Domain Name = ACH	<AssocRule support="344" confidence="1.000000" length="2" LHS_ID="18" rule="User Name = Grosheva -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	344	18	0,79316963254324	
Analysis Services Project2		Process Events		1374	1374	8		User Name = Marchuk_SV, User Domain Name = ACH -> Parent = Unknown Process	0	0	User Name = Marchuk_SV, User Domain Name = ACH -> Parent = Unknown Process	<AssocRule support="892" confidence="1.000000" length="3" LHS_ID="239" rule="User Name = Marchuk_SV, User Domain Name = ACH -> Parent = Unknown Process"/>		1	1	NODE_DISTRIBUTION	892	239	0,19387857904456396	
Analysis Services Project2		Process Events		1375	1375	8		User Name = Karpov_PS -> User Domain Name = ACH	0	0	User Name = Karpov_PS -> User Domain Name = ACH	<AssocRule support="349" confidence="1.000000" length="2" LHS_ID="19" rule="User Name = Karpov_PS -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	349	19	0,7932569036174798	
Analysis Services Project2		Process Events		1376	1376	8		User Name = Vdovin_UN, Parent = Explorer.EXE -> User Domain Name = ACH	0	0	User Name = Vdovin_UN, Parent = Explorer.EXE -> User Domain Name = ACH	<AssocRule support="748" confidence="1.000000" length="3" LHS_ID="268" rule="User Name = Vdovin_UN, Parent = Explorer.EXE -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	748	268	0,79949968008793448	
Analysis Services Project2		Process Events		1377	1377	8		User Name = Karpov_PS, Parent = Explorer.EXE -> User Domain Name = ACH	0	0	User Name = Karpov_PS, Parent = Explorer.EXE -> User Domain Name = ACH	<AssocRule support="298" confidence="1.000000" length="3" LHS_ID="115" rule="User Name = Karpov_PS, Parent = Explorer.EXE -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	298	115	0,79233936393144866	
